Examine datafile 'features-train.csv' gave the following results:
Number of Features: 2330
InputFormat       : C4.5

Phase 1: Reading Datafile: features-train.csv
Start:          0 @ Mon Oct 23 01:20:13 2017
Finished:    2915 @ Mon Oct 23 01:20:15 2017
Calculating Entropy         Mon Oct 23 01:20:15 2017
Lines of data     : 2915
DB Entropy        : 0.10474364
Number of Classes : 3

Feats	Vals	InfoGain	GainRatio
  365      3	0.0047174456	0.068875000
  366      3	0.0045473631	0.084910640
  367      3	0.0044496289	0.50074077
  368      3	0.0080246833	0.011038897
  369      3	0.0044496289	0.50074077
  370      3	0.0047346505	0.071664598
  371      3	0.0044951750	0.14158573
  372      3	0.0044496289	0.50074077
  373      3	0.0046128025	0.059153859
  374      3	0.0044496289	0.50074077
  375      3	0.0044496289	0.50074077
  376      3	0.0044496289	0.50074077
  377      3	0.0044561287	0.35246437
  378      3	0.0044561287	0.35246437
  379      3	0.0045277756	0.099107405
  380      3	0.0044561287	0.35246437
  381      3	0.0044496289	0.50074077
  382      3	0.0045604328	0.077768293
  383      3	0.0044756417	0.19739514
  384      3	0.0044496289	0.50074077
  385      3	0.0044496289	0.50074077
  386      3	0.0044756417	0.19739514
  387      3	0.0044691351	0.22954507
  388      3	0.0044561287	0.35246437
  389      3	0.0048969205	0.10129459
  390      3	0.0044561287	0.35246437
  391      3	0.0044496289	0.50074077
  392      3	0.0046587460	0.049632681
  393      3	0.0044561287	0.35246437
  394      3	0.0044691351	0.22954507
  395      3	0.0044561287	0.35246437
  396      3	0.0044561287	0.35246437
  397      3	0.0044626308	0.27648950
  398      3	0.0045996964	0.062770554
  399      3	0.0044691351	0.22954507
  400      3	0.0044496289	0.50074077
  401      3	0.0044496289	0.50074077
  402      3	0.0044561287	0.35246437
  403      3	0.0044756417	0.19739514
  404      3	0.0047575758	0.037894617
  405      3	0.0044496289	0.50074077
  406      3	0.0044496289	0.50074077
  407      3	0.0044691351	0.22954507
  408      3	0.0044496289	0.50074077
  409      3	0.0044496289	0.50074077
  410      3	0.0044691351	0.22954507
  411      3	0.0044496289	0.50074077
  412      3	0.0046850499	0.045665180
  413      3	0.0045016906	0.12996923
  414      3	0.0044561287	0.35246437
  415      3	0.0044496289	0.50074077
  416      3	0.0051716735	0.021891873
  417      3	0.0045538968	0.081156347
  418      3	0.0044626308	0.27648950
  419      3	0.0044496289	0.50074077
  420      3	0.0044647821	0.0073231741
  421      3	0.0044496289	0.50074077
  422      3	0.0044496289	0.50074077
  423      3	0.0044496289	0.50074077
  424      3	0.0044561287	0.35246437
  425      3	0.0044691351	0.22954507
  426      3	0.0044886616	0.15586287
  427      3	0.0044496289	0.50074077
  428      3	0.0044496289	0.50074077
  429      3	0.0044756417	0.19739514
  430      3	0.0044496289	0.50074077
  431      3	0.0044496289	0.50074077
  432      3	0.0044496289	0.50074077
  433      3	0.0046128025	0.059153859
  434      3	0.0044691351	0.22954507
  435      3	0.0044496289	0.50074077
  436      3	0.0044951750	0.14158573
  437      3	0.0044886616	0.15586287
  438      3	0.0045735115	0.071891354
  439      3	0.0044496289	0.50074077
  440      3	0.0044496289	0.50074077
  441      3	0.0044756417	0.19739514
  442      3	0.0044691351	0.22954507
  443      3	0.0046324788	0.054570377
  444      3	0.0044496289	0.50074077
  445      3	0.0044496289	0.50074077
  446      3	0.0045800543	0.069324600
  447      3	0.0044496289	0.50074077
  448      3	0.0044821505	0.17387724
  449      3	0.0044821505	0.17387724
  450      3	0.0044886616	0.15586287
  451      3	0.0044886616	0.15586287
  452      3	0.0044496289	0.50074077
  453      3	0.0044626308	0.27648950
  454      3	0.0044691351	0.22954507
  455      3	0.0044565243	0.013207846
  456      3	0.0045473631	0.084910640
  457      3	0.0046390422	0.053225601
  458      3	0.0044496289	0.50074077
  459      3	0.0044496289	0.50074077
